x-axis,1,2
second,Volt,Volt
-5.000000E-06,+21.356582642E-03,+18.041080176830E+00
-4.995000E-06,+21.356582642E-03,+18.041080176830E+00
-4.990000E-06,+21.356582642E-03,+18.041080176830E+00
-4.985000E-06,-380.653470755E-03,+18.041080176830E+00
-4.980000E-06,+21.356582642E-03,+18.041080176830E+00
-4.975000E-06,+21.356582642E-03,+17.960678167641E+00
-4.970000E-06,+21.356582642E-03,+17.960678167641E+00
-4.965000E-06,+21.356582642E-03,+17.960678167641E+00
-4.960000E-06,+21.356582642E-03,+17.960678167641E+00
-4.955000E-06,+21.356582642E-03,+18.041080176830E+00
-4.950000E-06,+21.356582642E-03,+18.041080176830E+00
-4.945000E-06,-380.653470755E-03,+18.041080176830E+00
-4.940000E-06,+21.356582642E-03,+17.960678167641E+00
-4.935000E-06,+21.356582642E-03,+17.960678167641E+00
-4.930000E-06,+21.356582642E-03,+17.880276158452E+00
-4.925000E-06,+21.356582642E-03,+17.960678167641E+00
-4.920000E-06,+21.356582642E-03,+17.960678167641E+00
-4.915000E-06,+21.356582642E-03,+17.960678167641E+00
-4.910000E-06,+21.356582642E-03,+17.935552539770E+00
-4.905000E-06,+21.356582642E-03,+17.960678167641E+00
-4.900000E-06,+21.356582642E-03,+17.900376660749E+00
-4.895000E-06,+21.356582642E-03,+17.960678167641E+00
-4.890000E-06,-380.653470755E-03,+17.960678167641E+00
-4.885000E-06,-380.653470755E-03,+17.960678167641E+00
-4.880000E-06,-355.527842417E-03,+17.960678167641E+00
-4.875000E-06,-380.653470755E-03,+17.960678167641E+00
-4.870000E-06,+21.356582642E-03,+17.960678167641E+00
-4.865000E-06,-355.527842417E-03,+17.960678167641E+00
-4.860000E-06,+21.356582642E-03,+17.960678167641E+00
-4.855000E-06,+21.356582642E-03,+17.960678167641E+00
-4.850000E-06,-355.527842417E-03,+17.960678167641E+00
-4.845000E-06,-380.653470755E-03,+17.960678167641E+00
-4.840000E-06,+21.356582642E-03,+18.041080176830E+00
-4.835000E-06,-380.653470755E-03,+18.041080176830E+00
-4.830000E-06,+21.356582642E-03,+17.960678167641E+00
-4.825000E-06,+21.356582642E-03,+18.041080176830E+00
-4.820000E-06,-380.653470755E-03,+18.015954548959E+00
-4.815000E-06,+21.356582642E-03,+18.041080176830E+00
-4.810000E-06,-355.527842417E-03,+18.041080176830E+00
-4.805000E-06,+21.356582642E-03,+18.041080176830E+00
-4.800000E-06,-380.653470755E-03,+18.041080176830E+00
-4.795000E-06,+21.356582642E-03,+18.041080176830E+00
